lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
# Adaptation terminated
# Step size = 0.188613
# Diagonal elements of inverse mass matrix:
# 5.05981, 4.92315, 0.388191, 0.342793, 3.81639, 3.76495, 4.34154, 4.33904, 7.00655, 3.95553, 3.93406, 6.85582, 1.69747, 5.19446, 4.83537, 1.51357, 1.18634, 2.53885, 1.89972, 5.36005, 0.990679, 1.60987, 0.827749, 0.391307, 6.28628, 0.0404322, 0.0951269, 5.80096, 34.8549, 17.1513, 37.0694, 0.0531589, 0.0432602
-399.249,0.836162,0.188613,4,15,0,419.331,0.001753,0.00117799,0.250984,0.471064,0.929832,0.260656,0.128354,0.994918,0.0487357,0.9336,1.12125e-005,0.083803,0.880761,0.0538963,0.877133,0.0336477,0.917549,0.983327,0.0068673,0.172991,0.866705,0.858375,0.225007,0.352676,0.999846,0.998247,0.998822,0.749016,0.528936,0.0701681,0.739344,0.871646,0.00508199,0.951264,0.0663999,0.999989,0.916197,0.119239,0.946104,0.122867,0.966352,0.0824514,0.0166729,0.993133,0.827009,0.133295,0.141625,0.774993,0.647324,0.000153533,0.354118,0.0274695,0.400666,8.1752e-005,0.236298,0.354358,0.00523367,0.37797,0.00368475,0.24012
-397.527,0.414327,0.188613,4,31,0,417.719,0.0550611,0.0417048,0.345357,0.411555,0.860339,0.0593142,0.0702451,0.990833,0.280782,0.869049,0.000304514,0.271465,0.969733,0.0613047,0.87785,0.0193355,0.918988,0.995267,0.00971573,0.0319763,0.773413,0.924045,0.509433,0.281684,0.982665,0.944939,0.958295,0.654643,0.588445,0.139661,0.940686,0.929755,0.0091675,0.719218,0.130951,0.999695,0.728535,0.0302674,0.938695,0.12215,0.980664,0.0810125,0.00473254,0.990284,0.968024,0.226587,0.075955,0.490567,0.718316,0.017335,0.411803,8.52496e-006,0.348719,6.27826e-005,0.194502,0.327229,0.00146566,0.378866,0.0435105,0.293834
-397.535,0.956317,0.188613,4,31,0,416.265,0.0432801,0.220731,0.506644,0.42432,0.767991,0.0447046,0.0162742,0.990866,0.0318921,0.979691,0.0003519,0.128907,0.914721,0.0952006,0.848693,0.0430138,0.899552,0.971803,0.0174015,0.0493536,0.849464,0.985394,0.568182,0.251706,0.701667,0.95672,0.779269,0.493356,0.57568,0.232009,0.955295,0.983726,0.00913404,0.968108,0.0203093,0.999648,0.871093,0.0852792,0.904799,0.151307,0.956986,0.100448,0.0281968,0.982599,0.950646,0.150536,0.0146056,0.431818,0.748294,0.298333,0.423097,5.4917e-005,0.325978,0.00494804,0.235062,0.328433,6.73851e-005,0.363522,0.0157954,0.303042
-401.984,0.573227,0.188613,5,63,0,419.567,9.70688e-006,0.00864836,0.147674,0.370456,0.998029,0.128778,0.0990814,0.999281,0.0163568,0.990194,0.33996,0.163164,0.847532,2.21581e-005,0.885893,0.0442534,0.92171,0.959927,0.0512946,0.0521875,0.681145,0.272423,0.118253,0.413879,0.999927,0.99999,0.991352,0.852326,0.629544,0.00197101,0.871222,0.900919,0.000718947,0.983643,0.00980575,0.66004,0.836836,0.152468,0.999978,0.114107,0.955747,0.0782896,0.0400727,0.948705,0.947812,0.318855,0.727577,0.881747,0.586121,7.2695e-005,0.400928,0.0498075,0.379088,0.000485422,0.216745,0.297225,0.00166008,0.380167,0.00157936,0.272316
-404.123,0.506631,0.188613,5,63,0,417.934,3.72867e-005,0.00953601,0.429994,0.284453,0.80264,0.0682463,0.106356,0.999432,0.00679811,0.990986,0.0104787,0.204021,0.989364,0.00180122,0.953798,0.0379365,0.942763,0.997132,0.0630213,0.0730395,0.737504,0.998795,0.195466,0.444416,0.999984,0.999963,0.990464,0.570006,0.715547,0.19736,0.931754,0.893644,0.000567998,0.993202,0.00901387,0.989521,0.795979,0.0106359,0.998199,0.0462025,0.962064,0.0572371,0.00286793,0.936979,0.926961,0.262496,0.00120486,0.804534,0.555584,1.62777e-005,0.379192,0.00833537,0.292395,0.000130853,0.294797,0.186887,0.0124884,0.48057,0.0211271,0.324076
-405.32,0.692141,0.188613,4,31,0,423.526,0.00254778,0.0135471,0.502436,0.173529,0.946615,0.241382,0.0149441,0.999993,0.0784809,0.965057,0.15414,0.237875,0.990829,0.00131458,0.848972,0.163581,0.883278,0.999618,0.108989,0.144335,0.666097,0.997945,0.32772,0.421755,0.999997,0.997452,0.986453,0.497564,0.826471,0.0533847,0.758618,0.985056,6.98882e-006,0.921519,0.0349429,0.84586,0.762125,0.00917112,0.998685,0.151028,0.836419,0.116722,0.000381935,0.891011,0.855665,0.333903,0.0020548,0.67228,0.578245,2.63119e-006,0.411421,0.00246496,0.281739,0.000596513,0.298211,0.256098,1.20252e-005,0.423036,0.00861659,0.317804
-405.073,0.980456,0.188613,4,31,0,420.121,0.00129413,0.00295305,0.612427,0.257317,0.942097,0.184687,0.00620074,0.999972,0.0183827,0.888413,0.055291,0.55185,0.983576,0.00317316,0.931071,0.0849719,0.892553,0.999696,0.361727,0.264042,0.806829,0.999162,0.262447,0.525678,0.999993,0.998706,0.997047,0.387573,0.742683,0.0579033,0.815313,0.993799,2.75633e-005,0.981617,0.111587,0.944709,0.44815,0.0164244,0.996827,0.068929,0.915028,0.107447,0.000303879,0.638273,0.735958,0.193171,0.000838061,0.737553,0.474322,7.38956e-006,0.404534,0.000449503,0.28169,0.000590042,0.29384,0.273346,0.00186753,0.420711,0.0180689,0.304903
-398.597,0.98253,0.188613,5,31,0,421.106,0.000389644,0.000483047,0.648119,0.2856,0.970199,0.112866,0.0470659,0.999922,0.18102,0.843466,0.0612718,0.336951,0.373152,0.00310327,0.905232,0.0554229,0.946579,0.997411,0.148391,0.0401751,0.347598,0.896087,0.43815,0.494841,0.989042,0.99961,0.999517,0.351881,0.7144,0.0298013,0.887134,0.952934,7.77741e-005,0.81898,0.156534,0.938728,0.663049,0.626848,0.996897,0.0947676,0.944577,0.0534206,0.00258903,0.851609,0.959825,0.652402,0.103913,0.56185,0.505159,0.0109583,0.427397,8.4486e-005,0.29226,0.000257083,0.202738,0.326077,0.00822812,0.402791,0.0693766,0.27079
-405.762,0.963545,0.188613,4,15,0,419.403,0.00110658,0.370443,0.269377,0.489695,0.95636,0.0316948,0.216434,0.592415,0.00127592,0.993505,0.0827288,0.000317089,0.899258,0.225266,0.9581,0.217002,0.514221,0.988205,0.324519,0.0680076,0.844249,0.938707,0.15325,0.18334,0.896144,0.998893,0.629557,0.730623,0.510305,0.0436405,0.968305,0.783566,0.407585,0.998724,0.00649469,0.917271,0.999683,0.100742,0.774734,0.0419001,0.782998,0.485779,0.0117949,0.675481,0.931992,0.155751,0.0612929,0.84675,0.81666,0.103856,0.406212,3.30367e-007,0.374317,4.76206e-007,0.218708,0.28883,0.000217236,0.402551,0.000546302,0.308618
-396.187,0.1297,0.188613,4,31,0,418.253,0.0009521,0.219373,0.276358,0.47955,0.957952,0.00849428,0.136667,0.887496,0.00114602,0.994111,0.0857961,0.000356218,0.854071,0.129371,0.976967,0.26933,0.743588,0.982284,0.204051,0.194943,0.84654,0.860416,0.120562,0.189316,0.947843,0.999048,0.780627,0.723642,0.52045,0.0420481,0.991506,0.863333,0.112504,0.998854,0.00588918,0.914204,0.999644,0.145929,0.870629,0.0230328,0.73067,0.256412,0.0177162,0.795949,0.805057,0.15346,0.139584,0.879438,0.810684,0.0521569,0.413383,2.48333e-008,0.357981,3.74536e-005,0.228048,0.286688,0.000376647,0.410966,0.000211458,0.302308
-395.544,0.923289,0.188613,4,15,0,417.625,0.0308831,9.53232e-005,0.520523,0.36063,0.945637,0.0199701,0.0227372,0.995655,0.00608669,0.984291,0.0634135,0.330825,0.794928,0.00277468,0.999941,0.0959766,0.887005,0.465177,0.31249,0.00956099,0.549907,0.660667,0.565292,0.614151,0.905635,0.969117,0.999905,0.479477,0.63937,0.0543632,0.98003,0.977263,0.00434503,0.993913,0.0157088,0.936586,0.669175,0.205072,0.997225,5.86334e-005,0.904023,0.112995,0.534823,0.68751,0.990439,0.450093,0.339333,0.434708,0.385849,0.0943649,0.388879,1.75345e-006,0.325101,1.757e-005,0.278369,0.292775,2.85116e-005,0.419043,0.00762177,0.288162
-395.976,0.980845,0.188613,4,15,0,410.366,0.246309,0.00240867,0.415055,0.370429,0.99819,0.165736,0.268027,0.905434,0.177644,0.92606,0.0949575,0.015607,0.565882,0.00586421,0.999995,0.325532,0.664355,0.980157,0.165872,0.236311,0.733215,0.617025,0.117345,0.360916,0.999499,0.753691,0.997591,0.584945,0.629571,0.00181041,0.834264,0.731973,0.0945661,0.822356,0.0739405,0.905042,0.984393,0.434118,0.994136,5.22841e-006,0.674468,0.335645,0.0198428,0.834128,0.763689,0.266785,0.382975,0.882655,0.639084,0.000501091,0.409277,0.00130506,0.313126,1.37876e-005,0.274376,0.23759,0.00321987,0.397084,1.56027e-006,0.364008
-394.493,0.876636,0.188613,4,15,0,408.034,0.377993,0.00354043,0.437276,0.403246,0.987921,0.042667,0.177199,0.944075,0.0745866,0.860472,0.0591069,0.0289209,0.794572,0.04861,0.999988,0.280798,0.470054,0.972989,0.138076,0.146399,0.735486,0.723814,0.18428,0.503925,0.999811,0.622007,0.99646,0.562724,0.596754,0.0120791,0.957333,0.822801,0.055925,0.925413,0.139528,0.940893,0.971079,0.205428,0.95139,1.16809e-005,0.719202,0.529946,0.0270115,0.861924,0.853601,0.264514,0.276186,0.81572,0.496075,0.000189289,0.40953,0.000141975,0.302866,1.86371e-007,0.278717,0.265122,0.00884606,0.393651,4.02407e-005,0.341085
-391.838,0.506942,0.188613,4,15,0,407.059,0.038173,0.0531347,0.40431,0.24181,0.982401,0.243605,0.091598,0.946374,0.094281,0.988952,0.020893,0.320222,0.799631,0.0664995,0.999999,0.0995021,0.781756,0.971392,0.0305436,0.0153055,0.522496,0.687857,0.154562,0.459343,0.983493,0.961827,0.946865,0.59569,0.75819,0.0175994,0.756395,0.908402,0.0536261,0.905719,0.0110476,0.979107,0.679778,0.200369,0.9335,7.42758e-007,0.900498,0.218244,0.0286076,0.969456,0.984694,0.477504,0.312143,0.845438,0.540657,0.0165072,0.425432,0.0205664,0.301539,0.000836081,0.269636,0.283697,0.00339239,0.380828,2.89064e-007,0.314073
-389.249,0.955365,0.188613,4,15,0,408.651,0.0966423,0.0639404,0.321489,0.618762,0.903916,0.00150914,0.0813628,0.974416,0.0466098,0.975065,0.0159053,0.00619917,0.519519,0.035974,0.999952,0.143661,0.840677,0.674185,0.15226,0.0442651,0.687697,0.844146,0.557143,0.304965,0.97994,0.903358,0.93606,0.678511,0.381238,0.0960845,0.998491,0.918637,0.0255842,0.95339,0.0249352,0.984095,0.993801,0.480481,0.964026,4.78505e-005,0.856339,0.159323,0.325815,0.84774,0.955735,0.312303,0.155854,0.442857,0.695035,0.02006,0.370902,0.0032604,0.376352,0.00044661,0.248833,0.279379,0.00391243,0.450661,6.74125e-008,0.266252
-397.697,0.931994,0.188613,4,15,0,405.208,0.133989,0.0478228,0.376986,0.627776,0.915693,0.00164795,0.0657112,0.998281,0.0484676,0.959608,0.0150207,0.00287928,0.658156,0.012805,0.999932,0.140127,0.826421,0.726629,0.0581391,0.0181044,0.750986,0.967749,0.510163,0.155974,0.872316,0.866011,0.952177,0.623014,0.372224,0.0843069,0.998352,0.934289,0.00171868,0.951532,0.0403919,0.984979,0.997121,0.341844,0.987195,6.76598e-005,0.859873,0.173579,0.273371,0.941861,0.981896,0.249014,0.0322511,0.489837,0.844026,0.127684,0.432531,0.00555285,0.393952,0.000554889,0.172137,0.300183,0.0013804,0.386093,1.21893e-011,0.307616
-398.535,0.847259,0.188613,4,15,0,417.832,0.0515125,0.0105522,0.618993,0.53958,0.991146,0.0028644,0.163049,0.989148,0.112647,0.997963,0.043129,0.686623,0.490196,0.181401,0.993921,0.20915,0.94438,0.971086,0.144989,0.00105846,0.372557,0.807227,0.111223,0.460095,0.996519,0.948488,0.989448,0.381007,0.46042,0.00885431,0.997136,0.836951,0.0108525,0.887353,0.00203713,0.956871,0.313377,0.509804,0.818599,0.00607865,0.79085,0.0556202,0.0289135,0.855011,0.998942,0.627443,0.192773,0.888777,0.539905,0.00348141,0.435513,0.000249764,0.368279,0.00445756,0.189993,0.268348,0.00621486,0.356516,2.04271e-007,0.370429
-394.595,0.99902,0.188613,4,15,0,411.598,0.12607,0.0191475,0.273444,0.36926,0.993684,0.00010391,0.0485557,0.993702,0.0105908,0.843068,0.100708,8.3886e-005,0.827677,0.00389326,0.835056,0.108314,0.692081,0.514298,0.231273,0.0693843,0.819121,0.727591,0.585889,0.335914,0.92092,0.87393,0.980852,0.726556,0.63074,0.00631602,0.999896,0.951444,0.00629804,0.989409,0.156932,0.899292,0.999916,0.172323,0.996107,0.164944,0.891686,0.307919,0.485702,0.768727,0.930616,0.180879,0.272409,0.414111,0.664086,0.0790796,0.399472,0.00112665,0.294492,0.010715,0.298443,0.293629,8.70369e-009,0.424776,0.00759246,0.269753
-394.366,0.982881,0.188613,4,15,0,406.593,0.098084,0.00351937,0.186187,0.523494,0.820969,0.000142246,0.183442,0.957646,0.249538,0.997922,0.0408797,0.00115863,0.834822,0.0431239,0.988122,0.301884,0.935385,0.953573,0.22341,0.0663616,0.731949,0.527599,0.158907,0.436939,0.973662,0.901916,0.996481,0.813813,0.476506,0.179031,0.999858,0.816558,0.0423539,0.750462,0.00207792,0.95912,0.998841,0.165178,0.956876,0.0118783,0.698116,0.0646145,0.0464274,0.77659,0.933638,0.268051,0.472401,0.841093,0.563061,0.0263375,0.33264,0.0175259,0.403711,0.000677939,0.251772,0.255874,9.98868e-008,0.450704,0.0118771,0.275218
-401.486,0.571593,0.188613,4,15,0,417.739,0.108492,0.220112,0.494295,0.389122,0.980568,0.000817372,0.139768,0.922853,3.08324e-005,0.996749,0.227588,0.558185,0.452795,0.0757312,0.683614,0.0641131,0.863127,0.612406,0.0294878,0.136371,0.96584,0.747228,0.358456,0.19071,0.912113,0.891508,0.779888,0.505705,0.610878,0.0194318,0.999183,0.860232,0.0771474,0.999969,0.00325138,0.772412,0.441815,0.547205,0.924269,0.316386,0.935887,0.136873,0.387594,0.970512,0.863629,0.0341602,0.252772,0.641544,0.80929,0.0878866,0.399493,0.000253399,0.343774,1.38544e-011,0.232666,0.300547,4.7616e-007,0.451485,0.0240654,0.247715
-389.681,0.86533,0.188613,4,15,0,411.795,0.187986,0.0471348,0.407962,0.289085,0.874805,0.0668162,0.0661115,0.947226,0.000296308,0.992678,0.0747761,0.0814747,0.417511,0.0816906,0.941179,0.322333,0.668227,0.804045,0.115287,0.0224129,0.9176,0.911371,0.294956,0.274202,0.962386,0.812014,0.952865,0.592038,0.710915,0.125195,0.933184,0.933889,0.0527738,0.999704,0.00732224,0.925224,0.918525,0.582489,0.918309,0.0588213,0.677667,0.331773,0.195955,0.884713,0.977587,0.0823999,0.0886292,0.705044,0.725798,0.0376139,0.357206,1.24801e-005,0.354219,2.21671e-009,0.254989,0.332973,0.000572518,0.383334,0.0330144,0.283681
-392.116,0.948794,0.188613,4,15,0,402.638,0.0121582,0.0320545,0.454568,0.608657,0.988842,8.4268e-005,0.124419,0.982622,0.413536,0.891857,0.020339,0.0496485,0.77567,0.0251529,0.909968,0.0469285,0.873726,0.976732,0.23541,0.0337069,0.606682,0.939712,0.328434,0.543865,0.944415,0.987842,0.967945,0.545432,0.391343,0.0111583,0.999916,0.875581,0.0173779,0.586464,0.108143,0.979661,0.950351,0.22433,0.974847,0.0900318,0.953071,0.126274,0.0232683,0.76459,0.966293,0.393318,0.0602881,0.671566,0.456135,0.0555849,0.44019,0.01912,0.3172,0.00285705,0.216678,0.251139,1.31903e-006,0.47627,0.0259302,0.250614
-397.887,0.993126,0.188613,4,15,0,410.098,0.274379,0.101066,0.333473,0.40197,0.827216,1.017e-005,0.135901,0.99562,0.00176356,0.983536,0.000757835,0.20598,0.622348,0.0348736,0.916647,0.0865149,0.663972,0.999659,0.31191,0.16535,0.901383,0.852909,0.250021,0.231899,0.979275,0.725621,0.898934,0.666527,0.59803,0.172784,0.99999,0.864099,0.00437965,0.998236,0.0164642,0.999242,0.79402,0.377652,0.965126,0.0833535,0.913485,0.336028,0.000341252,0.68809,0.83465,0.0986167,0.147091,0.749979,0.768101,0.0207255,0.46002,0.000102933,0.274525,0.0026484,0.233601,0.357727,0.0144632,0.416506,0.0173914,0.223016
-397.53,0.231201,0.188613,4,15,0,418.323,0.00591871,0.0335358,0.39087,0.426427,0.995505,0.0868511,0.00942948,0.942865,0.0537695,0.953049,0.0420854,0.0624695,0.696797,0.0795918,0.998347,0.125924,0.945978,0.258178,0.154453,0.0540767,0.301794,0.614104,0.327896,0.489457,0.999081,0.994081,0.966464,0.60913,0.573573,0.00449508,0.913149,0.990571,0.0571347,0.94623,0.0469508,0.957915,0.937531,0.303203,0.920408,0.00165271,0.874076,0.0540219,0.741822,0.845547,0.945923,0.698206,0.385896,0.672104,0.510543,0.000918922,0.363167,2.48319e-012,0.419981,0.00283258,0.213418,0.284977,1.21938e-005,0.344133,0.00342142,0.368058
-402.439,0.985386,0.188613,5,31,0,417.824,0.0126092,0.0684095,0.366309,0.402989,0.868243,0.0291214,0.307457,0.971388,0.00301071,0.99879,0.0439326,0.0320849,0.729635,0.00668961,0.979445,0.238707,0.749382,0.999881,0.349492,0.079056,0.984321,0.89677,0.290836,0.27096,0.999855,0.987391,0.931591,0.633691,0.597011,0.131757,0.970879,0.692543,0.0286123,0.996989,0.00120984,0.956067,0.967915,0.270365,0.99331,0.0205553,0.761293,0.250618,0.000119133,0.650508,0.920944,0.0156786,0.10323,0.709164,0.72904,0.000144512,0.434613,3.78188e-007,0.253767,0.00332327,0.284447,0.314941,2.81812e-015,0.460046,0.0271736,0.22169
-400.89,0.973832,0.188613,4,31,0,423.13,0.529456,0.0713958,0.491624,0.405831,0.992009,0.115403,0.0128106,0.985214,0.18564,0.998945,0.05177,0.0380905,0.858672,0.0350258,0.998572,0.102021,0.88543,0.998253,0.129958,0.0303038,0.60783,0.739855,0.672939,0.502837,0.977434,0.470544,0.928604,0.508376,0.594169,0.00799055,0.884597,0.987189,0.0147859,0.81436,0.0010553,0.94823,0.961909,0.141328,0.964974,0.00142773,0.897979,0.11457,0.00174668,0.870042,0.969696,0.39217,0.260145,0.327061,0.497163,0.0225658,0.262817,0.000344001,0.354801,2.12782e-008,0.366386,0.154801,2.85213e-014,0.483228,0.0159954,0.361627
-393.929,0.767755,0.188613,5,31,0,421.31,0.0147377,0.0490957,0.438998,0.694239,0.996244,0.0310784,0.302329,0.998302,0.00860696,0.975734,0.100528,0.281978,0.487119,0.0390359,0.63853,0.213889,0.914864,0.651271,0.30017,0.206316,0.662169,0.786033,0.0848472,0.290386,0.971092,0.985262,0.950904,0.561002,0.305761,0.00375595,0.968922,0.697671,0.00169767,0.991393,0.0242659,0.899472,0.718022,0.512881,0.960964,0.36147,0.786111,0.0851356,0.348729,0.69983,0.793684,0.337831,0.213967,0.915153,0.709614,0.0289078,0.48177,3.31923e-008,0.306016,0.00207534,0.200585,0.369454,1.21187e-006,0.391804,0.0116272,0.236667
-391.459,0.72626,0.188613,4,31,0,406.102,0.0522927,0.0245521,0.418312,0.696457,0.999175,0.0369226,0.108484,0.994545,0.0472503,0.981056,0.112626,0.0604833,0.605285,0.148849,0.870598,0.139516,0.898384,0.503039,0.225025,0.033701,0.818845,0.782314,0.074454,0.248739,0.951719,0.947707,0.975448,0.581688,0.303543,0.000824854,0.963077,0.891516,0.00545516,0.95275,0.0189436,0.887374,0.939517,0.394715,0.851151,0.129402,0.860484,0.101616,0.496961,0.774975,0.966299,0.181155,0.217686,0.925546,0.751261,0.0482811,0.463885,2.46714e-009,0.305262,5.0467e-005,0.216071,0.320582,8.85224e-005,0.400172,0.0146936,0.279196
-394.329,0.919343,0.188613,4,15,0,404.942,0.0678225,0.100844,0.288059,0.142371,0.75081,0.102014,0.0272507,0.838982,0.0437898,0.972409,0.034094,0.128221,0.498671,4.20107e-005,0.931174,0.0558525,0.815725,0.934114,0.231978,0.0832773,0.37195,0.700209,0.589847,0.422515,0.952201,0.932178,0.899156,0.711941,0.857629,0.24919,0.897986,0.972749,0.161018,0.95621,0.0275911,0.965906,0.871779,0.501329,0.999958,0.0688261,0.944148,0.184275,0.0658863,0.768022,0.916723,0.62805,0.299791,0.410153,0.577485,0.0477991,0.375172,0.00649729,0.40688,4.21927e-005,0.212889,0.277525,0.00505893,0.383826,1.29496e-010,0.33211
-392.152,0.954556,0.188613,4,15,0,408.044,0.0218116,0.022225,0.263134,0.535353,0.998951,0.0341775,0.0901483,0.997854,0.130786,0.970016,0.110584,0.000794818,0.767449,0.0419816,0.965917,0.288648,0.812087,0.548653,0.115326,0.0147076,0.885289,0.749532,0.0741596,0.362071,0.998454,0.978188,0.977775,0.736866,0.464647,0.00104935,0.965822,0.909852,0.00214552,0.869214,0.0299845,0.889416,0.999205,0.232551,0.958018,0.0340834,0.711352,0.187913,0.451347,0.884674,0.985292,0.114711,0.250468,0.92584,0.637929,0.00154628,0.427168,0.000442571,0.292228,0.0217206,0.275852,0.312013,2.37685e-005,0.371725,0.00472859,0.294099
-399.535,0.566808,0.188613,4,15,0,416.165,0.0652163,0.344207,0.455988,0.530276,0.999996,0.0467013,0.0810078,0.990628,0.00307139,0.995402,0.131184,0.0183478,0.739752,0.0127875,0.846728,0.286386,0.861053,0.893117,0.0928495,0.0076717,0.938423,0.956695,0.0933833,0.17899,0.999015,0.934784,0.655793,0.544012,0.469724,4.40778e-006,0.953299,0.918992,0.00937203,0.996929,0.00459838,0.868816,0.981652,0.260248,0.987212,0.153272,0.713614,0.138947,0.106883,0.90715,0.992328,0.0615769,0.0433054,0.906617,0.82101,0.000984882,0.406026,0.00969175,0.339696,6.84649e-007,0.248848,0.258223,0.00405665,0.35785,0.00137294,0.374235
-394.532,0.958436,0.188613,4,15,0,411.28,0.00494344,0.00100943,0.609042,0.60263,0.99998,0.145045,0.18336,0.939316,0.0176772,0.901254,0.0706064,0.137532,0.488503,0.107844,0.985233,0.075908,0.955452,0.705896,0.386488,0.00813066,0.464467,0.756502,0.461749,0.485442,0.891298,0.995057,0.998991,0.390958,0.39737,2.02525e-005,0.854955,0.81664,0.0606837,0.982323,0.0987464,0.929394,0.862468,0.511497,0.892156,0.0147675,0.924092,0.044548,0.294104,0.613512,0.991869,0.535533,0.243498,0.538251,0.514558,0.108702,0.373418,3.24051e-006,0.317816,0.0135817,0.306041,0.247125,0.00271598,0.449844,9.41282e-006,0.289447
-396.343,0.974473,0.188613,4,15,0,407.48,0.195251,0.308406,0.314303,0.285126,0.999989,0.0163165,0.0528171,0.980887,0.0835187,0.994739,0.0230582,0.0117132,0.915769,0.019143,0.970281,0.305249,0.68922,0.968511,0.0121913,0.422125,0.955091,0.800429,0.0921214,0.484082,0.990346,0.804749,0.691594,0.685697,0.714874,1.07469e-005,0.983684,0.947183,0.0191135,0.916481,0.00526051,0.976942,0.988287,0.0842307,0.980857,0.0297191,0.694751,0.31078,0.0314891,0.987809,0.577875,0.0449088,0.199571,0.907879,0.515918,0.00965397,0.377346,0.034186,0.321183,0.000132081,0.261762,0.223351,1.26043e-005,0.425859,0.0396964,0.316472
-399.541,0.550823,0.188613,4,15,0,413.616,0.0209285,0.021593,0.289898,0.349655,0.99999,0.0693491,0.0218573,0.974683,0.00556937,0.910345,0.00275059,0.0006972,0.955283,0.0121302,0.940579,0.37406,0.769307,0.833107,0.0293332,0.101966,0.940749,0.965204,0.253867,0.459328,0.999326,0.979071,0.978407,0.710102,0.650345,1.00592e-005,0.930651,0.978143,0.0253173,0.994431,0.0896553,0.997249,0.999303,0.0447166,0.98787,0.0594213,0.62594,0.230693,0.166893,0.970667,0.898034,0.059251,0.0347963,0.746133,0.540672,0.000673915,0.437384,0.00310098,0.281228,2.10566e-007,0.278898,0.251589,0.00186887,0.407124,0.000620651,0.338186
-400.286,0.197956,0.188613,4,15,0,419.893,0.0174665,0.0610684,0.347982,0.255077,0.999968,0.152692,0.0260698,0.952234,0.00685109,0.911631,0.00267687,0.000745698,0.948609,0.00282148,0.929727,0.352514,0.667818,0.781055,0.0291989,0.0689704,0.96435,0.959717,0.313118,0.448143,0.998636,0.982533,0.938932,0.652018,0.744923,3.18935e-005,0.847308,0.97393,0.0477657,0.993149,0.0883691,0.997323,0.999254,0.0513906,0.997179,0.0702729,0.647486,0.332182,0.218945,0.970801,0.93103,0.0356502,0.0402833,0.686882,0.551857,0.00136431,0.408413,0.000173049,0.292443,0.000122594,0.28944,0.234933,0.00930435,0.398728,0.000399372,0.366043
-401.627,0.809893,0.188613,4,15,0,417.177,0.00776223,0.0629475,0.657006,0.470364,0.999813,0.00592959,0.0439268,0.966629,0.0504614,0.988628,4.8008e-005,0.0470278,0.667242,6.68442e-007,0.950889,0.117315,0.90559,0.895322,0.446537,0.225309,0.933078,0.922675,0.448147,0.247469,0.764755,0.992238,0.937053,0.342994,0.529636,0.000187095,0.99407,0.956073,0.0333714,0.949539,0.0113721,0.999952,0.952972,0.332758,0.999999,0.0491107,0.882685,0.0944103,0.104678,0.553463,0.774691,0.0669215,0.0773252,0.551853,0.752531,0.235245,0.384367,1.66534e-008,0.326285,0.000358239,0.269616,0.23573,1.6113e-007,0.448744,0.0197308,0.315168
-402.379,0.961833,0.188613,5,31,0,417.518,0.00245848,0.136208,0.453822,0.59156,0.999983,0.132836,0.0569891,0.916779,0.184496,0.91845,6.65324e-006,0.465538,0.720419,1.08865e-006,0.769747,0.172773,0.925243,0.986483,0.140114,0.07307,0.891975,0.948163,0.171405,0.398584,0.998819,0.997542,0.863792,0.546178,0.40844,1.71043e-005,0.867164,0.943011,0.0832208,0.815504,0.0815495,0.999993,0.534462,0.279581,0.999999,0.230253,0.827227,0.0747567,0.0135173,0.859886,0.92693,0.108025,0.0518372,0.828595,0.601416,0.00118118,0.398552,0.000210145,0.336201,0.000308575,0.256377,0.291881,6.91068e-006,0.387053,0.00886296,0.320547
